nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,8,0,0,5,0.831920,0.212000
2,8,0,0,6,0.665372,0.031000
2,8,0,0,7,0.687576,0.008500
2,8,0,1,0,NaN,0.000000
2,8,0,1,1,NaN,0.000000
2,8,0,1,2,NaN,0.000000
2,8,0,1,3,NaN,0.000000
2,8,0,1,4,1.047974,0.001000
2,8,0,1,5,0.255515,0.006000
2,8,0,1,6,0.235934,0.202000
2,8,0,1,7,0.224830,0.791000
2,8,0,2,0,NaN,0.000000
2,8,0,2,1,NaN,0.000000
2,8,0,2,2,1.047974,0.001000
2,8,0,2,3,1.021473,0.007000
2,8,0,2,4,0.858978,0.010000
2,8,0,2,5,0.429307,0.108000
2,8,0,2,6,0.332351,0.698500
2,8,0,2,7,0.323661,0.175500
2,8,0,3,0,0.233387,0.020000
2,8,0,3,1,0.135996,0.975000
2,8,0,3,2,0.592064,0.002500
2,8,0,3,3,NaN,0.000000
2,8,0,3,4,NaN,0.000000
2,8,0,3,5,NaN,0.000000
2,8,0,3,6,NaN,0.000000
2,8,0,3,7,0.204531,0.002500
2,8,0,4,0,0.227510,0.980000
2,8,0,4,1,0.370410,0.016000
2,8,0,4,2,NaN,0.000000
2,8,0,4,3,NaN,0.000000
2,8,0,4,4,NaN,0.000000
2,8,0,4,5,NaN,0.000000
2,8,0,4,6,0.512078,0.001000
2,8,0,4,7,0.170359,0.003000
2,8,0,5,0,NaN,0.000000
2,8,0,5,1,NaN,0.000000
2,8,0,5,2,0.194350,0.010500
2,8,0,5,3,0.754441,0.373000
2,8,0,5,4,0.942227,0.324500
2,8,0,5,5,0.594441,0.254000
2,8,0,5,6,0.656904,0.030500
2,8,0,5,7,0.746281,0.007500
2,8,0,6,0,NaN,0.000000
2,8,0,6,1,NaN,0.000000
2,8,0,6,2,1.047974,0.001000
2,8,0,6,3,1.012715,0.164500
2,8,0,6,4,0.757680,0.366500
2,8,0,6,5,0.846502,0.419500
2,8,0,6,6,0.516688,0.036500
2,8,0,6,7,0.814226,0.012000
2,8,0,7,0,NaN,0.000000
2,8,0,7,1,0.080271,0.009000
2,8,0,7,2,0.132979,0.978000
2,8,0,7,3,0.233568,0.010500
2,8,0,7,4,0.450119,0.001500
2,8,0,7,5,1.024656,0.000500
2,8,0,7,6,1.024656,0.000500
2,8,0,7,7,NaN,0.000000
2,8,1,0,0,NaN,0.000000
2,8,1,0,1,NaN,0.000000
2,8,1,0,2,1.047974,0.001000
2,8,1,0,3,1.021473,0.007000
2,8,1,0,4,0.858978,0.010000
2,8,1,0,5,0.429307,0.108000
2,8,1,0,6,0.332351,0.698500
2,8,1,0,7,0.323661,0.175500
2,8,1,1,0,0.233387,0.020000
2,8,1,1,1,0.135996,0.975000
2,8,1,1,2,0.592064,0.002500
2,8,1,1,3,NaN,0.000000
2,8,1,1,4,NaN,0.000000
2,8,1,1,5,NaN,0.000000
2,8,1,1,6,NaN,0.000000
2,8,1,1,7,0.204531,0.002500
2,8,1,2,0,0.227510,0.980000
2,8,1,2,1,0.370410,0.016000
2,8,1,2,2,NaN,0.000000
2,8,1,2,3,NaN,0.000000
2,8,1,2,4,NaN,0.000000
2,8,1,2,5,NaN,0.000000
2,8,1,2,6,0.512078,0.001000
2,8,1,2,7,0.170359,0.003000
2,8,1,3,0,NaN,0.000000
2,8,1,3,1,NaN,0.000000
2,8,1,3,2,0.194350,0.010500
2,8,1,3,3,0.754441,0.373000
2,8,1,3,4,0.942227,0.324500
2,8,1,3,5,0.594441,0.254000
2,8,1,3,6,0.656904,0.030500
2,8,1,3,7,0.746281,0.007500
2,8,1,4,0,NaN,0.000000
2,8,1,4,1,NaN,0.000000
2,8,1,4,2,1.047974,0.001000
2,8,1,4,3,1.012715,0.164500
2,8,1,4,4,0.757680,0.366500
2,8,1,4,5,0.846502,0.419500
2,8,1,4,6,0.516688,0.036500
2,8,1,4,7,0.814226,0.012000
2,8,1,5,0,NaN,0.000000
2,8,1,5,1,0.080271,0.009000
2,8,1,5,2,0.132979,0.978000
2,8,1,5,3,0.233568,0.010500
2,8,1,5,4,0.450119,0.001500
2,8,1,5,5,1.024656,0.000500
2,8,1,5,6,1.024656,0.000500
2,8,1,5,7,NaN,0.000000
2,8,1,6,0,0.512588,0.986500
2,8,1,6,1,0.555891,0.011000
2,8,1,6,2,1.024656,0.000500
2,8,1,6,3,NaN,0.000000
2,8,1,6,4,1.024656,0.000500
2,8,1,6,5,NaN,0.000000
2,8,1,6,6,NaN,0.000000
2,8,1,6,7,0.341219,0.001500
2,8,1,7,0,NaN,0.000000
2,8,1,7,1,NaN,0.000000
2,8,1,7,2,0.286184,0.006500
2,8,1,7,3,0.884979,0.373000
2,8,1,7,4,1.215895,0.345000
2,8,1,7,5,1.357511,0.264500
2,8,1,7,6,0.994249,0.009500
2,8,1,7,7,1.072402,0.001500
2,9,0,0,0,1.024656,0.000500
2,9,0,0,1,0.305184,0.012500
2,9,0,0,2,0.487939,0.420500
2,9,0,0,3,0.638539,0.306000
2,9,0,0,4,0.805398,0.260000
2,9,0,0,5,1.024656,0.000500
2,9,0,0,6,NaN,0.000000
2,9,0,0,7,NaN,0.000000
2,9,0,0,8,NaN,0.000000
2,9,0,1,0,NaN,0.000000
2,9,0,1,1,NaN,0.000000
2,9,0,1,2,NaN,0.000000
2,9,0,1,3,NaN,0.000000
2,9,0,1,4,1.024656,0.000500
2,9,0,1,5,0.485043,0.022000
2,9,0,1,6,0.664064,0.598000
2,9,0,1,7,0.547553,0.288500
2,9,0,1,8,0.633271,0.091000
2,9,0,2,0,0.116682,0.747000
