nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,10,0,1,1,NaN,0.000000
2,10,0,1,2,1.047974,0.001000
2,10,0,1,3,0.478968,0.004500
2,10,0,1,4,0.082688,0.105500
2,10,0,1,5,0.094995,0.833500
2,10,0,1,6,0.165007,0.051000
2,10,0,1,7,0.467801,0.004500
2,10,0,1,8,NaN,0.000000
2,10,0,1,9,NaN,0.000000
2,10,0,2,0,0.140950,0.982000
2,10,0,2,1,0.144584,0.018000
2,10,0,2,2,NaN,0.000000
2,10,0,2,3,NaN,0.000000
2,10,0,2,4,NaN,0.000000
2,10,0,2,5,NaN,0.000000
2,10,0,2,6,NaN,0.000000
2,10,0,2,7,NaN,0.000000
2,10,0,2,8,NaN,0.000000
2,10,0,2,9,NaN,0.000000
2,10,0,3,0,NaN,0.000000
2,10,0,3,1,NaN,0.000000
2,10,0,3,2,0.185621,0.017500
2,10,0,3,3,0.118629,0.193500
2,10,0,3,4,0.094358,0.670500
2,10,0,3,5,0.086093,0.113000
2,10,0,3,6,0.468794,0.005000
2,10,0,3,7,1.024656,0.000500
2,10,0,3,8,NaN,0.000000
2,10,0,3,9,NaN,0.000000
2,10,0,4,0,NaN,0.000000
2,10,0,4,1,0.145711,0.023500
2,10,0,4,2,0.156393,0.941000
2,10,0,4,3,0.156716,0.031500
2,10,0,4,4,0.351194,0.003500
2,10,0,4,5,NaN,0.000000
2,10,0,4,6,NaN,0.000000
2,10,0,4,7,1.024656,0.000500
2,10,0,4,8,NaN,0.000000
2,10,0,4,9,NaN,0.000000
2,10,0,5,0,NaN,0.000000
2,10,0,5,1,NaN,0.000000
2,10,0,5,2,NaN,0.000000
2,10,0,5,3,NaN,0.000000
2,10,0,5,4,NaN,0.000000
2,10,0,5,5,1.047974,0.001000
2,10,0,5,6,0.165744,0.010000
2,10,0,5,7,0.161087,0.025000
2,10,0,5,8,0.103240,0.642000
2,10,0,5,9,0.091337,0.322000
2,10,0,6,0,NaN,0.000000
2,10,0,6,1,0.454292,0.003000
2,10,0,6,2,0.186083,0.014500
2,10,0,6,3,0.114390,0.769500
2,10,0,6,4,0.110064,0.209000
2,10,0,6,5,0.279508,0.004000
2,10,0,6,6,NaN,0.000000
2,10,0,6,7,NaN,0.000000
2,10,0,6,8,NaN,0.000000
2,10,0,6,9,NaN,0.000000
2,10,0,7,0,NaN,0.000000
2,10,0,7,1,NaN,0.000000
2,10,0,7,2,NaN,0.000000
2,10,0,7,3,1.024656,0.000500
2,10,0,7,4,0.563315,0.004000
2,10,0,7,5,0.198512,0.026000
2,10,0,7,6,0.100872,0.500500
