nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
1,11,0,10,6,0.269692,0.121500
1,11,0,10,7,0.291613,0.136500
1,11,0,10,8,0.110042,0.277000
1,11,0,10,9,0.252344,0.200500
1,11,0,10,10,0.221669,0.203500
1,12,0,0,0,0.330212,0.004500
1,12,0,0,1,0.124286,0.172500
1,12,0,0,2,0.090720,0.307000
1,12,0,0,3,0.133695,0.221500
1,12,0,0,4,0.139747,0.089000
1,12,0,0,5,0.139970,0.031000
1,12,0,0,6,0.604796,0.008000
1,12,0,0,7,NaN,0.000000
1,12,0,0,8,0.341219,0.001500
1,12,0,0,9,0.512078,0.001000
1,12,0,0,10,NaN,0.000000
1,12,0,0,11,0.023105,0.164000
1,12,0,1,0,NaN,0.000000
1,12,0,1,1,NaN,0.000000
1,12,0,1,2,0.404225,0.010000
1,12,0,1,3,0.134861,0.059000
1,12,0,1,4,0.149942,0.168500
1,12,0,1,5,0.160905,0.207000
1,12,0,1,6,0.131724,0.156500
1,12,0,1,7,0.128740,0.092500
1,12,0,1,8,0.178402,0.084000
1,12,0,1,9,0.341198,0.028500
1,12,0,1,10,0.026122,0.188000
1,12,0,1,11,0.482181,0.006000
1,12,0,2,0,0.040873,0.687000
1,12,0,2,1,0.094648,0.126000
1,12,0,2,2,0.110093,0.024000
1,12,0,2,3,0.143751,0.014000
1,12,0,2,4,NaN,0.000000
1,12,0,2,5,NaN,0.000000
1,12,0,2,6,NaN,0.000000
1,12,0,2,7,NaN,0.000000
1,12,0,2,8,0.023292,0.149000
1,12,0,2,9,NaN,0.000000
1,12,0,2,10,NaN,0.000000
1,12,0,2,11,NaN,0.000000
1,12,0,3,0,0.023259,0.168000
1,12,0,3,1,NaN,0.000000
1,12,0,3,2,0.341219,0.001500
1,12,0,3,3,0.164052,0.013500
1,12,0,3,4,0.135409,0.032000
1,12,0,3,5,0.223732,0.058500
1,12,0,3,6,0.368134,0.073500
1,12,0,3,7,0.171220,0.088500
1,12,0,3,8,0.244551,0.103500
1,12,0,3,9,0.163614,0.144500
1,12,0,3,10,0.147495,0.161000
1,12,0,3,11,0.149600,0.155500
1,12,0,4,0,0.341219,0.001500
1,12,0,4,1,0.275295,0.011000
1,12,0,4,2,0.176539,0.090500
1,12,0,4,3,0.121027,0.143000
1,12,0,4,4,0.065097,0.417000
1,12,0,4,5,0.165501,0.143000
1,12,0,4,6,0.164123,0.095000
1,12,0,4,7,0.202105,0.050000
1,12,0,4,8,0.285227,0.023000
1,12,0,4,9,0.162291,0.014000
1,12,0,4,10,0.381080,0.010000
1,12,0,4,11,0.255789,0.002000
1,12,0,5,0,NaN,0.000000
1,12,0,5,1,NaN,0.000000
1,12,0,5,2,1.047974,0.001000
1,12,0,5,3,0.023911,0.169000
1,12,0,5,4,0.303017,0.023500
1,12,0,5,5,0.308146,0.046500
1,12,0,5,6,0.256562,0.068000
1,12,0,5,7,0.197714,0.127000
1,12,0,5,8,0.195253,0.131500
1,12,0,5,9,0.210028,0.159500
1,12,0,5,10,0.161410,0.152000
1,12,0,5,11,0.184011,0.122000
1,12,0,6,0,0.143423,0.119500
1,12,0,6,1,0.084367,0.405000
1,12,0,6,2,0.134155,0.199000
1,12,0,6,3,0.172496,0.067000
1,12,0,6,4,0.225998,0.027000
1,12,0,6,5,0.024355,0.175000
1,12,0,6,6,0.125033,0.005000
1,12,0,6,7,0.414921,0.002000
1,12,0,6,8,1.024656,0.000500
1,12,0,6,9,NaN,0.000000
1,12,0,6,10,NaN,0.000000
1,12,0,6,11,NaN,0.000000
1,12,0,7,0,0.168790,0.019500
1,12,0,7,1,0.184197,0.136500
1,12,0,7,2,0.091962,0.193500
1,12,0,7,3,0.112855,0.262000
1,12,0,7,4,0.200219,0.124500
1,12,0,7,5,0.137459,0.051000
1,12,0,7,6,0.025586,0.189000
1,12,0,7,7,0.278965,0.008500
1,12,0,7,8,0.142117,0.004500
1,12,0,7,9,0.118632,0.006000
1,12,0,7,10,0.341219,0.001500
1,12,0,7,11,0.145951,0.003500
1,12,0,8,0,NaN,0.000000
1,12,0,8,1,NaN,0.000000
1,12,0,8,2,0.023261,0.168500
1,12,0,8,3,0.215062,0.008500
1,12,0,8,4,0.100821,0.014000
1,12,0,8,5,0.205437,0.042000
1,12,0,8,6,0.091132,0.083500
1,12,0,8,7,0.121768,0.067000
1,12,0,8,8,0.139155,0.082500
1,12,0,8,9,0.115681,0.095000
1,12,0,8,10,0.097834,0.159000
1,12,0,8,11,0.091440,0.280000
1,12,0,9,0,NaN,0.000000
1,12,0,9,1,NaN,0.000000
1,12,0,9,2,0.255789,0.002000
1,12,0,9,3,0.254821,0.013000
1,12,0,9,4,0.298795,0.042500
1,12,0,9,5,0.280038,0.092500
1,12,0,9,6,0.231625,0.112000
1,12,0,9,7,0.046222,0.299500
1,12,0,9,8,0.183964,0.147500
1,12,0,9,9,0.205867,0.143000
1,12,0,9,10,0.225018,0.080000
1,12,0,9,11,0.243377,0.068000
1,12,0,10,0,NaN,0.000000
1,12,0,10,1,0.023292,0.149000
1,12,0,10,2,NaN,0.000000
1,12,0,10,3,0.339904,0.014500
1,12,0,10,4,0.195144,0.045000
1,12,0,10,5,0.250644,0.113000
1,12,0,10,6,0.221998,0.129000
1,12,0,10,7,0.137644,0.159500
1,12,0,10,8,0.117408,0.150000
1,12,0,10,9,0.121195,0.107500
1,12,0,10,10,0.172151,0.085500
1,12,0,10,11,0.230668,0.047000
1,12,0,11,0,NaN,0.000000
1,12,0,11,1,NaN,0.000000
1,12,0,11,2,0.170359,0.003000
1,12,0,11,3,0.110564,0.015000
1,12,0,11,4,0.169005,0.017000
1,12,0,11,5,0.157965,0.040500
1,12,0,11,6,0.148862,0.080500
1,12,0,11,7,0.153891,0.105500
1,12,0,11,8,0.182760,0.122500
1,12,0,11,9,0.043036,0.301000
1,12,0,11,10,0.198799,0.163000
1,12,0,11,11,0.193200,0.152000
1,13,0,0,0,NaN,0.000000
1,13,0,0,1,0.024780,0.051000
